3387;Robot peniru gerakan tangan manusia secara Real-Time dengan menggunakan Kinect;Nanda Arief Darmawan;D1A110067;III atau IV
3388;Estimasi cadangan Kzaim Outstanding menggunakan double chain ladder pada perusahaan asuransi;Rifki Herdiansyah;D1A110064;III atau IV
3389;Penerapan Transformasi laplace dalam mencari solusi persamaan diferensial fraksional;Safitri Puspandini;D1A120035;III atau IV
3390;Penentuan Model Cross Variogram Terbaik Untuk Variable reservoir minyak bumi menggunakan GSTAT-R;Anantha Gurmilang Daeng Malewa;D1A090077;III atau IV
3391;Optimisasi perencanaan produksi rumah menggunakan metode pemograman dinamik di perum Perumnas Bandung;Tiyas Primawati Suci Pertiwi;D1A120038;III atau IV
3392;Sifat penaksir parameter model semivariogram dengan metode WLS dan Penerapannya pada data indeks polutan timbal;Maria Adriatne Prasetyaningrum;D1A120019;III atau IV
3393;Simulasi penjadwalan n pegawai menggunakan teknik integer linear programming;Amalia Farida;D1A120050;III atau IV
3394;Rekombinasi molekul DNA Menggunakan uniform splicing system;Litani Farin Nurhakim;D1A120034;III atau IV
3395;Simplikasi untuk optimisasi query pada basis data relasional;Horas Parulian Sagala;D1A050063;III atau IV
3396;Penerapan Model GStar (1:1) pada data Debit Sungai Citarum Jawa Barat;Dati Kurniati;D1A0622012;III atau IV
3397;Penggunaan Metode OHIO dan Metode New Jersey untuk Perhitungan Cadangan yang disesuaikan pada Produk Asuransi Jiwa  ENDOWMENT;Bhony Albert;D1A0812010;III atau IV
3398;Penentuan Persediaan Optimal menggunakan model P ( Perodic Review ) berdasarkan Ramalan Permintaan Daging Ikan;Ridwan Giri Prakoso;D1A0532011;III atau IV
3399;Perhitungan Dana Pensiun menggunakan Metode Aktuaria Projected Unit Credit dan PAY-AS-YOU-GO;Widya Novita Sari;D1A0682012;III atau IV
3400;Keterkaitan Grup Spesial Uniter dengan Grup Spesial Ortogonal;Nuraesa Nufus Faurani;D1A0792012;III atau IV
3401;Representasi Kode Genetik Standar menggunakan Boolean Lattice;Haris Ciswoyo;D1A0662012;III atau IV
3402;Aplikasi Metode Beda Hingga Maju-Mundur pada masalah Kontrol Optimal Model Penyebaran Penyakit Tuberkulosis;Zaina Rahmah;D1A0572012;III atau IV
3403;Model Penilaian Asuransi Jiwa bagi Penderita Penyakit Kanker menggunakan Metode Bayesian;Fadila Islamiyati;d1a0702012;III atau IV
3404;Estimasi Nilai Kerugian dan Asuransi akibat Banjir Sungai Citarum ( Studi kasus : Kelurahan Baleendah);Forman Ivana Sri Septrani Sirait;D1A0442012;III atau IV
3405;Estimasi Cadangan Klaim Autstanding berdasarkan Risiko Inflasi pada Perusahaan Asuransi Mobil;Triane Putri Fauziah;D1A0562012;III atau IV
3406;Pergerakan Kursor Mouse melalui Gelombang Otak menggunakan Mindflex dengan jaringan Syaraf Tiruan;Pitra Dwirahma Putra;D1A0302010;III atau IV
3407;Analisis Kestabilan dan Kontrol Optimal Model Dinamik Penyakit Tungro pada Tanaman Padi dengan Faktor VECTOR-BORNE ( Vektor Serangga ) dan penggunaan Pestisida;Muhammad Yusuf;D1A0492012;III atau IV
3408;Kontrol Optimal Penyakit Tuberkulosis dengan Vaksin BCG menggunakan Strategi Dots;Beverly Clrissa Wicaksono;D1A0522012;III atau IV
3409;Perbandingan Alokasi Modal menggunakam Discrete Marginal Contribution Method dan Shapley Mwethod berdasarkan Value at Risk ( VaR ).;Mohamad Reza Fahlvy;D1A0692011;III atau IV
3410;Aplikasi Aljabar Max- Plus untuk Penjadwalan Sistem Antrian menggunakan Model Timed Petri Net;Sari Reda;D1A0512011;III atau IV
3411;Tinjauan Struktur Z64- Aljabar pada Himpunan Barisan Kode Genetik Standar;Yusuf Muhammad Iqbal;D1A0612012;III atau IV
3412;Aplikasi Siastem Pengujian Mesin Mobil ( Studi Kasus: PT. Nissan  Motor Indonesia Purwakarta );Elia Nabei Ginting;D1A0162009;III atau IV
3413;Model Optimisasi Adjustable Robust Counterpart untuk Masalah Transportasi dengan diskon dan pembelian barang dari sumber Eksternal;Rufaida Nurnaini;D1A0332012;III atau IV
3414;Perbandingan Model Integer Linear Programming dan Binary Integer Linear Programming pada Cutting Stock Problem satu Dimensi pada Industri Pemotongan Kayu;Adre Heryanto;D1A0602011;III atau IV
3415;Eksplorasi General Algebraic Modeling System ( Gams ) dalam model Optimisasi Spasial untuk masalah Alokasi Persediaan Air;Ahmad Dinu Haq;D1A0592012;III atau IV
3416;Metode Adaptive Spline Threshold Autoregression dalam peramalan Volume penjualan Mobil Mitsubishi pada PT.Srikandi Diamand Motors;Arif Permana;D1A092011;III atau IV
3417;Menentukan Solusi Persamaan Diferensial Linear Non Homogen Orde-2 menggunakan Diagonalisasi Matriks dan Metode Vriasi Parameter dengan Matriks Fundamental;Kesar Agung Gumelar;D1A0062012;III atau IV
3418;Model Pengolahan dan Pendistribusian Ikan pada Industri Perkanan ( Studi Kasus: PT.Multi Mina Rejeki );Bahtiar Rais Arapat;D1A0082012;III atau IV
3419;Perubahan Perilaku pengguna Instant Messenger dengan menggunakan Analisis Korespondensi bersama9 Studi Kasus Mahasiswa di Program Stdi S-1 Matematika FMIPA UNPAD );Dika Dwi Muharahman;D1A0832012;III atau IV
3420;Laju Pengifeksian pada model Multi-Stage penyebaran HIV melalui Alat Suntik pada pengguna Narkoba;Elga Hardike Iriyanto;D1A0432012;III atau IV
3421;Analisis Dinamik Model Pelestarian Sumber Daya Biomassa dan Satwa Hutan;Ganjar;D1A0892012;III atau IV
3422;Peramalan Jumlah Permintaan Modul Jaringan Seluler dan Analisis TitikImpas pada Divisi Sparelog PT.INTI ( PERSERO );Muhamad Rifqi Hanif;D1A0122012;III atau IV
3423;Analisis Kecenderungan Harga Saham APPLE.INC menggunakan Rantai Markov;Iqbal Greis Pratama;D1A0162012;III atau IV
3424;Pengaruh Eksitensi Nilai Eigen dan Keortogonalan Fungsi Eigen terhadap Persamaan Getaran yang dihasilkan oleh Sinar;D1A0262012;;III atau IV
3425;Perencaan persediaan baku berdasarkan ramalan penjualan roti dengan model Q;Muhammad Rafli Rinaldhi;D1A0712012;III atau IV
3426;Pengujian Kriteria Konveksitas pada Model Optisasi Perlindungan Banjir dengan Analisis COST-  BENEFIT;Ghiffaniaz Zahra Fadillah;D1A0842012;III atau IV
3427;Konstruksi  Portofolio Saham menggunakan Algoritma Genetika;Nofri Mas Andri;D1A0602012;III atau IV
3428;Analisis Dinamik Model Penyakit Tanaman Kakao melalui Roguing dan Replanting dengan Faktor Treatment Curative dan Preventive;Destri Arum Putri;D1A0812012;III atau IV
3429;Analisis Optimisasi Perencanaan Produksi dng Pendekatan Interactive Fuzzy Linear Programming;Oktoberlin T;D1A0852012;III atau IV
3430;Analisis Dinamik Penyebaran Penyakit Hawar Daun pada Tanaman Kentang dengan Faktor Demografi Inang dan Fungisida Botani;Maisyah Mardhiyah;D1A0542012;III atau IV
3431;Perbandingan Metode Ordinary Poit Kriging dan Metode Ordinary Bloack Kriging dalam Prediksi Tingkat Kohesi pada Sumur Batu dengan Softwarer;Ahmad Roziqy Ahsani;D1A0302012;III atau IV
3432;Pengaruh Tingkat Bunga terhadap penentuan Harga suatu Kontrak Opsi;Yusuf Hamdani;D1A0222012;III atau IV
3433;Pembuktian Teorema Dasar Kalkulus untuk Integral Lebesgue menggunakan Teorema Radon-Nikodym;Sarah Syarofina;DIA0172013;III atau IV
3434;Peramalan Curah Hujan dengan menggunakan Model Generalized Space Time Autoregressive GSTAR (1:3) untuk beberapa Kota dan Kabupaten di Provinsi Jawa Barat;Rizky Aprianbudi;D1A0802012;III atau IV
3435;Reliabilitas suatu Mesin menggunakan Rantai Markov (Studi Kasus: Mesin Proofer di Pabrik Roti Super Jam Banten);Mega Novia Andriani;D1A0482012;III atau IV
3436;Pengembangan Sistem Penerjemah sandi Semaphore Virtual dengan Sensor Kinact sebagai alat bantu belajar;Abdi Hutama;D1A0942009;III atau IV
3437;Penerapan Metode material Requirement Planning untuk pemenuhan permintaan bahan bakuproduksi berdasarkan algoritma wagner whittin;Deny Irwan Rakhmatullah;D1A0252012;III atau IV
3438;Aplikasi FUZZY C-MEANS CLUSTERING untuk Deteksi serangan jantung pada manusia;Wara Zusprayogi Saddam;D1A0382009;III atau IV
3439;Pengendalian Persediaan Multitem untuk meningkatkan ECONOMIC VALUE ADDD ( EVA ) pada suatu Usaha Mikro ( Studi Kasus : own shop photo gear );Gilar Sundara;D1A0402011;III atau IV
3440;Perhitungan Maxsimum Sustainable Yield pada Model Pertumbuhan Populasi Kontinu dan Diskrit serta Aplikasinya dalam perangkat lunak;Tuti Rubianti;D1A0022012;III atau IV
3441;Pemilihan Maskapai Penerbangan terbaik dengan Metode Fuzzy Analytical Hierarchy Process Berbasis WEB;Muhammad Shofyan Akbar Surya;D1A090022;III atau IV
3442;Penerapan Model Regresi Linear Sederhana dalam penentuan Biaya Produksi dan Break Even Poin Berdasarkan Peramalan Produksi Roti;Franklyn Abraham;D1A0582012;III atau IV
3443;Penyajian Asam Amino dan Stop Signal dalam bentuk Graf berdasarkan Multicube NNN;Suhendi;D1A0652012;III atau IV
3444;Penaksiran Model Risiko Klaim Asuransi Kesehatan menggunakan Metode Bayesian;Diana Ekanurnia;D1A0312012;III atau IV
3445;Aplikasi Pemilihan Notebook Berbasis Android dengan Metode Fuzzy Analitycal Hierarchy Process;Ebby Syabilal Rasyad;D1A0472009;III atau IV
3446;Deteksi Karies Gigi menggunakan Metode Canny Edge dan Template Matching dalam Raspberry PI;Fakieh Maulana;D1A0282010;III atau IV
3447;Kajian Analisis Sensitivitas pada Model Optimisasi Penjualan Listrik;Irene Kania Dewi;D1A0312011;III atau IV
3448;Rancang Bangun Program Aplikasi Deposit dan Pengisian pulsa yang Optimal menggunakan bahasa Pemrograman C,;Austin Dwijaya;D1A09004;III atau IV
3449;Rekombinasi menggunakan lintasan Poligonal pada GRAF ASSEBLY;Zakiah  Aulia  R  E;D1A0120055;III atau IV
3450;Penerapan Model Varma (2.2) untuk memprediksi Indeks Kekeringan SPI di Wilayah Jawa Barat;Iis Maryasih;D1A0202012;III atau IV
3451;Perbandingan Penaksie Parameter Metode Maksimum LIKELIHOOD (MILE) dan Metode BAYES pada Distribusi Weibull berdasarkan Sifat-Sifat Penaksir terbaik ( Studi Kasus untuk data lengkap dan data tersesor Tip II );Khairunnisa;D1A0662011;III atau IV
3452;Analisis perbandingan sistem tiga pilar dan sistem perbankan dalam perhitungan iuran dan manfaat pensiun di Indonesia;Fajar Gustaf Pratama;D1A0422012;III atau IV
3453;Eksplorasi Software R untuk Fitting Semivariogram Spherical menggunakan Pemrograman Linear dan Uji Analisis Sensivitas;Tegar Bratasena W.K.M;D1A0212012;III atau IV
3454;Model Matematika Bioekonomi dalam strategi Silang Balik pada Peternakan Kambing Boerka;Aliffisya Ummu Raihan;D1A0152012;III atau IV
3455;Model Antrian dengan SINGLE WORKING VACATION dan VACATION INTRRUPTION yang menggunakan Distribusi Sojourn Time pada waktu pelayanan berdistribusi sembarang satu server;Chely Harisbaya;D1A0012012;III atau IV
3456;Perhitungan Cadangan Premi pada Asuransi Jiwa berjangka dengan metode Canadian dan Metode Zillmer;Citra Nurzakiah Jasnir;D1A0462012;III atau IV
3457;Pembuatan Motif Batik Fraktal dengan Metode sistem fungsi Interasi;Alita Khusnul Khotimah;D1A0402012;III atau IV
3458;Prediksi Premi Murni dengan Generalized Linear Models ( GLM ) pada Asuransi Kendaraan Bermotor;Dinda Permata Sari;D1A0722012;III atau IV
3459;Ke-Cauchy-barisan pada ruang Topologi Quash-Pseudometrik;Reiza Ikhrom;D1A0452012;III atau IV
3460;Simulasi pengendalian Probabilistik Model Q dengan Kondisi Lost Sales;Nurrurohmah Hidayah;D1A0722011;III atau IV
3461;Penjadwalan Kompentisi Sepakbola  Profesional Indonesia  dengan Metode Pemrograman Bilangan Bulat;Firman Maulana;D1A0132012;III atau IV
3462;Model Regresi Nonparametrik dengan pendekatan deret Cosinus Fourier pada Kasus Tingkat pengangguran terbuka di Jawa Barat;Charel Pondang;D1A0522011;III atau IV
3463;Peramalan kedatatangan Wisatawan Mancanegara ke pilau Bali dengan menggunakan Metoda Seasonal Autoregressive Integrated Moving Average ( SARIMA );Rumaisha;D1A0752012;III atau IV
3464;Model Optisasi Robust untuk masalah penentuan lokasi fasilitas berkapasitas dengan biaya penalti dan ketidaktentuan Permintaan;Belinda Eka Sarah Dewi;D1A0692013;III atau IV
3465;Model Affinely Adjustable Robust Counterpart untuk masalah lokasi Transportasi;Diantiny Mariam Pribadi;D1A0882013;III atau IV
3466;Model Optimisasi Robust untuk masalah Penjadwalan ruang operasi rumah sakit dengan ketidaktentuan estimasi durasi operasi;Ija Royana;D1A0112013;III atau IV
3467;Penentuan harga premi Asuransi Jiwa Equity-Linked dengan Model Mortalita Gabungan;Christiawanta;D1A0312013;III atau IV
3468;Analisis Kekonvegenan barisan fungsi  solusi persamaan diferensial parsial fraksional menggunakan Homotopy Analysis Method;Asefa Ardi;D1A0702013;III atau IV
3469;Penaksiran Parameter Model Autoregerssive Exsogenous dengan Metode Ordinary Least Square;Tamara Putri Andini;D1A0872013;III atau IV
3470;Model Optimisasi Linear Integer untuk Two Stage Guillotine Cutting Stock Problem dengan metode Branch and Bound pada Industri Garmen;Annisa Dewi Pertiwi;D1A0732013;III atau IV
3471;Optimisasi Robust pada Penjadwalan Panen Strawbwrry;Amelia Irma Nangoi;D1A0662013;III atau IV
3472;Optimisasi Manajemen Proyek Pembangunan Konstruksi Desain Interior dengan Metode CPM ( Critical Path Method ) dan  Crashing Program pada Cafe Morning Glory Bandung;Ieva Widinovita;D1A0412013;III atau IV
3473;Model Optimisasi Robust Shortest Path dengan ketidakpastian Polihedral ( Studi kasus pada Bus Sekolah Gratis di Kota Bandung );Syafi Muhammad Tauhid;D1A0762013;III atau IV
3474;Implementasi Sistem Pendukung Keputusan Kelayakan Kredit Usaha Mikro menggunakan Fuzzy Analityc Hierarchy Process ( Studi Kasus PT.Bank Mandiri ( Persero )Tbk.Mbu Sumberrejo -Jawa Timur;Muhammad Ihsan R;D1A0352009;III atau IV
3475;Penerapan Model Autoregressive Integrated pada Curah Hujan berdasarkan Pengamatan Satelit melalui perangkat lunak Opengrads;Ega Fajar Yusup;D1A0742013;III atau IV
3476;Penurunan Model Black - Scholes dengan Pembagian Dividen untuk menentukan harga wajar opsi beli tipe Eropa;Rico Fernando Nainggolan;D1A0952013;III atau IV
3477;Penerapan Model Vector Autoregressive Integrated (VARI) dalam meramalkan debit Air Sungai di Jawa Barat;Della Melinda;D1A0792013;III atau IV
3478;Penerapan model Vector Autoregressive Integrated With Exogenous pada data Debit Air Tiga Lokasi Sungai Di Jawa Barat;Syntia Novia Dewi;D1A0272013;III atau IV
3479;Penerapan Regresi Linear Berganda pada Risiko Kredit Bermasalah Bank BRI dengan Pendekatan Ordinary Least Square (OLS)dan Algoritma Genetika;Fifi Aryanti;D1A0272012;III atau IV
3480;Rancang Bangun Graphical User Interface untuk masalah Pemrograman Dinamik menggunakan Maple;Merrlys Widya Asvy;D1A0512012;III atau IV
3481;Persamaan Diferensial Flaksional linear dan aplikasinya dalam menyelesaikan persamaan rekaksasi;Ronald Hasiholan;D1A0692012;III atau IV
3482;Model Penyebaran HIV pada Populasi dengan Migrasi;Maryam Nurbaitsah Haq;D1A0532012;III atau IV
3483;Model Produksi Padi di Propinsi Jawa Barat menggunakan Regresi dta Panel;Midian Norman Pradipta;D1A0042010;III atau IV
3484;Penentuan Solusi OptimalModel Optimisasi Ku Adratik dengan Kendala Kuadratik untuk masalah Energy-Saving Generation Dispach melalui Metode Pengali Lanrange;Hasna Nabila Khansa;D1A0742012;III atau IV
3485;Penerapan Analisis Biplot untuk mengetahui prsepsi Konsumen Restoran di Jatinangor;Wahyuni Utami;D1A0862012;III atau IV
3486;Karakterisasi p-Subgrup Sylow Solvable;Elah Dewia;D1A0212013;III atau IV
3487;RepresenProses Hibridisasi pada Aljabar DNA menggunakan Logika Inferensi;Fujia Nur Fadilah;D1A0172013;III atau IV
3488;Representasi Kode Kernel dari HOMMORFISA Grup DNA;Tika Kartika Candra Dewi Sartika;D1A 023101;III atau IV
3489;Model Risiko Kolektif pada Asuransi Non-Jiwa dengan metode Bayesien;Ratna Wulandari;D1A0082013;III atau IV
3490;Analisis Srplus Risiko pada Asuransi Jiwa Kredit menggunakan Metode Bayesian;Nina Dora Permatasari;D1A0042013;III atau IV
3491;Ketunggalan Titik Tetap pada beberapa Tipe Kontraktif di ruang Banach;Aris Muda;D1A0122013;III atau IV
3492;Analisis Survival waktu tunggu kerja lulusan sarjana menggunakan model COX PROPORTIONAL HAZARD berdasarkan prinsip maximum Likelihood Estimation ( Studi Kasus di Fakultas Ilmu Sosial dan Ilmu Politik UIN Syarif Hidayatullah Jakarta );Dhea Urfina Zulkifli;D1A0832013;III atau IV
3493;Optimisasi Masalah Penugasan Multi - Objective menggunakan metode Hungarian dan Analisis Sensivitasnya ( studi Kasus pada PT Pos Idonesia ( Persero) Processing Center Bandung );Sri Wahyuni;D1A 005201;III atau IV
3494;Aplikasi Bayesian Inferenci pada Estimasi Nilai Premi Asuransi akibat Banjir Sungai Citarum ( Studi Kasus : Kelurahan Baleendah );Yolanda Roida Hanna Tampubolon;D1A0652013;III atau IV
3495;Dekomposisi Jumlah Langsung pada modul atas Semiring;Rizcky Rakhman;D1A0322012;III atau IV
3496;Karakteristik Grup Galois Polinomial dan penggunaannya dalam Eksistensi Lapangan Hingga;Ismi Dwi Harismayanti;D1A0112012;III atau IV
3497;Perhitungan Risiko untuk Reasuransi Stop-Loss pada Retensi Optimal;Rahma Lathifahani;D1A0672012;III atau IV
3498;Analisis asistem pelayanan pasien terhadap efisiensi pelayanan kesehatan Klinik Padjadjaran Sumedang;Muhammad Albar Gusti Syaf;D1A0592011;III atau IV
3499;Solusi Optimal Ramalan pewnjualan dengan metode Winters dan pengendalian persediaan bahan baku pada  PT.IDAC INT L;Dede Abdul Jabar;D1A0102013;III atau IV
3500;Penaksiran Premi Bersih Asuransi Mobil Pribadi dng Model Linear Terampat;Ellen Marbun;D1A0612013;III atau IV
3501;Analisis Penerapan Metode Integrated Catastrophe Risk Model untuk Program Asuransi Banjir;Nur Afifah;D1A0202013;III atau IV
3502;Pendekatan Regresi Semiparametrik Spiline dalam memodelkan Jumlah Kasus Demam Berdarah Dengue ( DBD) di Kabupaten Majalengka;Linda Fitri Amalia;D1A0382013;III atau IV
3503;Penerapan model Vari-Sur pada Data Curah Hujan di Kab. Cirebon dan Kabupaten Kuningsn;Sufiani;D1A0432013;III atau IV
3504;Metode Lasso ( Least Absolute Shrinkage and Selection Operator) Regression untuk Memprediksi Data Deposit Valuta Asing Indonesia;Trisha Magdalena Adelheid Januaviani;D1A0362013;III atau IV
3505;Metode Estimasi Telbs pada Data Produksi pada di Jawa Tengah Tahun 2007;Novi octavianti;D1A0752013;III atau IV
3506;Metode Jackknife Ridge Regression pada Data jumlah Uang Beredar di Indonesia tahun 2000-2015.;Gustami Yuniar Dwi Cahyani;D1A0452013;III atau IV
3507;implementasi Pembacaan Plat Nomer Kendaraan menggunakan Metode  Optical Character Recognition ( OCR ) untuk Aplikasi Parkir Kendaraan;Rully Muhar Bastio;D1A0012010;III atau IV
3508;Penjadwalan Analis Kesehatan dengan menggunakan Metode Goal Programming (Studi Kasus di Laboratorium RSUD Cianjur);Jacob Teofilus Gamaliel;D1A0912013;III atau IV
3509;Solusi Optimal Model Transportasi Biaya Tetap menggunakan Metode Percabangan;Aisyah;D1A0562013;III atau IV
3510;Penerapan Model VAR-SUR pada Peramalan  Curah Hujan di beberapa Wilayah Propinsi Jawa Barat;Laela Wulandari Tatuningtyas;D1A0632013;III atau IV
3511;Prediksi Kerusakan Mesin Proofer Pabrik Roti Super jam Banten menggunakan Proses Poisson Nonhomogen;Ayu Wulandari;D1A0042012;III atau IV
3512;Penggunaan capital Asset Pricing Model ( CAPM )dalam Pemilihan;Mia Najmia;D1A0472012;III atau IV
